MZ.delV:
0.029897	-0.560832	-0.265468	-1.1509	0.6246	-0.0186075	999	
0.0154955	-0.565259	-0.274882	-1.17399	0.628325	-0.0659481	999	
-0.0289251	-0.685279	-0.357102	-1.31146	0.601675	-0.0838753	999	
-0.0511527	-0.701365	-0.376259	-1.35081	0.602875	-0.132614	999	
-0.105952	-0.845345	-0.475648	-1.58474	0.6039	-0.183177	999	
-0.111502	-0.82751	-0.469506	-1.50986	0.5759	-0.21284	999	
-0.137966	-0.846888	-0.492427	-1.55493	0.5762	-0.271556	999	
-0.166339	-0.868848	-0.517593	-1.60876	0.57905	-0.311842	999	
-0.192351	-0.968551	-0.580451	-1.70551	0.55035	-0.325954	999	
-0.219691	-0.990575	-0.605133	-1.76246	0.5572	-0.367663	999	
-0.264169	-1.12903	-0.696598	-1.99388	0.5625	-0.390261	999	
-0.263245	-1.09784	-0.680544	-1.88908	0.5345	-0.383178	999	
-0.297681	-1.12804	-0.71286	-1.95954	0.54065	-0.408552	999	
-0.336903	-1.16403	-0.750469	-2.04038	0.54665	-0.4368	999	
-0.338108	-1.23728	-0.787693	-2.08594	0.51795	-0.426002	999	
-0.380903	-1.27809	-0.829498	-2.17528	0.5241	-0.442146	999	
-0.422015	-1.42355	-0.922783	-2.42509	0.5301	-0.445187	999	
-0.412588	-1.37391	-0.893251	-2.27804	0.5013	-0.428856	999	
-0.467024	-1.43079	-0.948906	-2.39604	0.50715	-0.431534	999	
-0.504227	-1.57778	-1.041	-2.64967	0.511425	-0.443439	999	
-0.490906	-1.51972	-1.00531	-2.48354	0.482425	-0.426975	999	
-0.552427	-1.58224	-1.06733	-2.61206	0.48755	-0.437698	999	
-0.586932	-1.73184	-1.15939	-2.87675	0.49395	-0.429537	999	
-0.567398	-1.66013	-1.11376	-2.67917	0.464225	-0.405365	999	
-0.635827	-1.73229	-1.18406	-2.83069	0.474175	-0.425121	999	
-0.656425	-1.87008	-1.26325	-3.08161	0.48245	-0.432525	999	
-0.631089	-1.78685	-1.20897	-2.85918	0.45345	-0.406179	999	
-0.714403	-1.87712	-1.29576	-3.03983	0.46155	-0.413974	999	
-0.726804	-2.00048	-1.36364	-3.27174	0.4647	-0.447728	999	
-0.699436	-1.90751	-1.30347	-3.0216	0.4307	-0.422351	999	
-0.777114	-1.97182	-1.37447	-3.16653	0.4348	-0.503644	999	
-0.752041	-2.03348	-1.39276	-3.31756	0.43975	-0.655752	999	
-0.718889	-1.92721	-1.32305	-3.03608	0.4049	-0.624722	999	
-0.765078	-1.92347	-1.34428	-3.08187	0.4089	-0.832424	999	
-0.811314	-1.90832	-1.35982	-3.11638	0.413	-1.06101	999	
-0.676582	-1.82205	-1.24932	-2.86479	0.379	-1.02913	999	
-0.717964	-1.80469	-1.26133	-2.88875	0.38215	-1.24834	999	
-0.765967	-1.78962	-1.2778	-2.92827	0.3867	-1.48934	999	
